id,a49,a50,a51,a52,a53,a54
a1d7cd376c36bfaaf94ee00fb4924a3c,2777.27232,945.549016,3480.4872,4999.836663,2738.83011,4480
9aebc561fea05ced5cc37d0727cdc7ea,11171.09568,9983.721118,14450.352,21016.15541,15045.65227,19998.5856
2c6a3e8144af962f35f07926db2778cb,0,0,0,0,0,0
d0c238208503c118186daad667e9cb95,0,0,0,0,0,0
d0e33122012ab411e6ee32d12a5f0d97,100.000003,31.944442,543.75,781.25,281.94445,700
09fcb285dd4e956865641224584245dd,32658.05024,31176.79092,29638.029,42681.3475,39459.314,38301.0096
1742ff4e4f30dc11b08cca0eedc90fad,0,0,0,0,0,0
b29b0ca8c6afb16b0d5f285c1b2de7b7,71413.86336,22905.97365,51184.6665,73197.81791,51465.21605,65053.8336
6d9750f540f264e2d5292449170ce8c7,0,0,0,0,0,0
b20cb3f531f79897e264ec92ea3fe3fa,15.312,14.668995,13.8765,19.9375,18.499552,17.864
c30e593fc7f0b7197544a4fd556b6e65,105.1488,1724.970358,95.2911,1303.579163,821.81077,2362.6736
a38a650757607444ffb130cae91212dd,58.574083,88.699758,39.0021,56.031663,97.64829,50.1984
fe33cdc774365d64df1f629ada6cef0e,34604.10048,43456.5724,33741.7581,42442.3225,43558.26151,29052.1392
b4a305aefe3b038038192ffa43162058,1.0368,0.9936,0.9396,1.35,1.2528,1.2096
f29373ebc35b022fea80e89a3d1dd2d4,11.088,10.110082,10.0485,219.020838,76.430208,24.136
8dcbd0434d5eee827065c8557f6843f0,120.9696,115.874101,109.6287,157.5125,146.144665,141.1312
cbaa10a410ae0690a39ea30e4432ad96,9.7056,9.296195,8.7957,12.6375,11.725152,11.3232
38b723ff72ff1049cc31058074c5db0c,405.79584,288.454656,403.4103,802.389163,460.523352,457.5536
e61f8b597c04dd8bc060557ab2e62fa3,58870.464,55968.04391,53351.358,76654.25,71054.14546,68682.208
948cab1faa60af6e0639d8e97d73cb65,5005.5744,4794.674659,4536.3018,6517.675,6047.261215,5839.8368
1d43344f94439627281cbae359508fc9,0,0,0,0,0,0
ae9dd28ddbf7fba98e68bbd6cc3a22d3,229.759997,218.789901,0.3915,0.5625,158.110065,0.504
b1d23af4b0080dc14d995d018a5bd636,83.06112,233.286645,122.2524,805.085413,283.83228,1206.6432
3ffcac7abb1b8a41588c259531bc36a6,193.0656,184.93104,174.9657,251.3875,233.24352,225.2432
a04bed4ae8623d0ca1d4139c6253d50f,514868.9485,482372.6017,471587.4759,663092.9513,617038.9736,581414.96
7c4d488163c42a8bee6853402622c57b,NULL,NULL,NULL,0,0,0
41f39e30331e6bc67ff94715bd4f223a,30.5856,415.532416,11.9451,17.1625,205.918688,15.3776
8042e093e10ea9566b8459e79e2a8f8a,55.7376,59.789475,50.5122,308.825,140.412455,972.2272
cff641838b5f973526716612d5358c19,83666.72224,82815.15505,74100.7797,102009.7946,100380.161,90306.2496
ec69bc05764a286254a12f53c4050a35,0,0,0,0,0,0
7491f3aa624cd370a186797b5b789298,0,0,0,0,0,0
6a5940a45c635f867e842be3ad967fa5,0,0,0,0,0,0
66d96d38d2cd918d4a6eee343b4ec23f,68.6208,65.731544,62.1876,89.35,82.902103,80.0576
bd868029c3fd045436b9312c83bf827e,33.7152,32.300381,30.5544,43.9,40.734305,39.3344
1f03c58d63cb179451f5562bfc0816a2,0.066557,8.681838,0.0174,0.001663,3.487088,0
cd1b0b1a339a76733a355918be753b98,272535.2157,260965.8056,247100.0709,355145.5025,329309.646,318367.168
f1db16b2d4375d8429c9766b13ba086f,0,0,0,0,0,0
0e95d2576d8619d7b92d843d27080388,182.174083,162.706802,13.5546,19.475,121.62999,17.4496
e6299b030a9483c889b9bc9813b3fe12,1155.7872,926.139979,1937.2638,1417.170838,1192.031463,2561.2608
6723ae189ee98335f51d002c9f2ab569,78.8352,75.515339,71.4444,102.65,95.242055,91.9744
f716bd5eab1be876a729f008ef5cb8a8,19.605437,44.680104,2.0445,115.646663,84.126552,2.7888
aee64309d71bf266644dadb702170f8e,0,0,0,0,0,0
63487230acd23fadd1d942c75da32368,0,0,0,0,0,0
d039ede84a7078e5d93aaad544b6cc17,0.4224,0.4048,0.3828,0.55,0.5104,0.4928
75429d6a99d57ffe63583802a38d0c7e,184.752,82.580635,224.8515,323.0625,189.205535,289.464
06771f7c1997a7cbf2e802fd758e2035,1346.032003,1214.983584,1280.1615,1842.645838,1623.095072,1737.624
fcef869ecf7685b06c81ebdcdaf1aa00,733.1232,1274.22944,664.3929,954.5875,1220.581383,855.3104
1c1e3f22e11ea16c66713deaf999f5be,0.1728,0.1656,0.1566,0.225,0.2088,0.2016
8b4bb2caad131195ebebfd5e4147fa92,21.38496,12.929478,21.6456,32.195413,23.637703,30.5424
58d4f4c00b2ba0de57146f73d6a09b31,0,0,0,0,0,0
0ff064df7acef7523aaa2ed762742ac4,200.976,192.506835,182.1345,261.6875,242.799472,234.472
9d6187a8965a705161fad5c6ccd6e2d5,0,0,0,0,0,0
830d61f2b61835dbd132e5de9dc53f97,94.3392,90.36332,85.4949,122.8375,113.97116,110.0624
8a7f431291fc2590ac8c1b0130b61a12,38445.6096,36843.68916,34841.3337,50059.3875,46455.10181,44853.2112
54ba380fe133d6d58279ef62518a4c2f,2157.347203,1917.725584,2535.6759,3666.129163,2777.64951,3320.3184
14037c8ea8037700a03334c2b085ab3b,0,0,0,0,0,0
391032fc19a09e5862287acd12b1c846,877.923197,629.621118,724.9971,783.957088,912.46013,632.1504
23e7b795003cc867c439ed24be8a3422,3770.281603,3740.227285,3410.748,4900.5,4577.5108,4390.848
26691942784d91f92a48420e72ffc46d,98.9568,94.78852,89.6796,128.85,119.55076,115.4496
3ce81f8a6c57ba9277165aed18a4f3f3,32.875843,13.109595,16.0254,126.245838,53.79797,199.1696
c647591cc2b91610a310f3cfc392abdc,801932.3526,763875.7921,727521.144,1058572.504,972717.5958,907890.5024
8984281326263cd95d3a1033b6dcc00f,1060.5312,1015.84652,961.1064,1380.9,1281.23276,1237.2864
92ce73150996109f63bace4740fa3736,0,0,0,0,0,0
b6aaa637688eb614c49bf6049a4f689b,50.3904,48.265758,45.6663,65.6125,60.87615,58.7888
c573aa35c4a32adda21bfe00a3128c5e,96257.6064,92246.75258,87233.4558,127866.675,117094.2156,114820.5408
5e0476562982638e16fb572bfa3ddb50,0.4944,49.940562,0,388.403338,127.381537,421.2544
6ed6383e6b1aa85f4eb7e949aad0b1ea,546353.2803,523736.7215,494926.1481,776564.2621,680472.6981,698045.768
0dcd85bea7b8dd58c47dd6ec201dc107,26.544,65.98608,24.0555,34.5625,31.961352,30.968
00650ff83066d6467e668cd4e2273cdf,0,0,0,0,0,0
2384e0897fe7b4604622a77e4a3161da,1013.847043,661.128256,879.7092,1559.258338,1181.01521,1904.8288
6a822d9936cf6103ff546b400a29312c,9696.192,9292.13892,8787.174,12625.25,11716.20996,11312.224
be411d591dd500ae016d16d995daf9c6,22.1472,21.214381,20.0709,28.8375,26.756305,25.8384
8f1a7e85008232f20556bfe2be2ff971,41.0688,39.337562,37.2186,53.475,49.61501,47.9136
cd097f78ea262194ffcca400af1b50e5,NULL,NULL,NULL,0,0,0
ad4b8c9c23b34b8fe890d0b2febb2463,53.017603,44.348499,48.7722,70.075,57.866472,62.7872
423ba4326cf7204da42e8f522393c3d4,0,0,0,0,0,0
8be69da20f8ea550067b37c2d0744e7f,82.8096,79.319125,75.0462,107.825,100.042008,96.6112
4e7b3835746325199f71f3e7083eb9a0,0,0,0,0,0,0
fc82583d3e515d955871177201849ab3,20931.75744,19655.31026,19079.6307,25484.71459,24506.38917,18254.6112
f70a5d27b8ba62e2c7fa090eecec36a8,0,0,0,0,0,0
1119c3005a73fad0d5b2a281bb7070e1,96.288,92.23092,87.261,125.375,116.32596,112.336
a71a84e6be5a3074cf2e02b4746a33cc,96000.4704,92000.20536,87000.4263,125000.6125,116000.4484,112000.5488
7ff7669dba1b0281203d1dd29c62e78c,179269.5424,171554.757,162562.2318,247915.5917,220995.8789,231976.7968
659cf0b2fbb759bc42e277e03827cabc,392108.528,378788.9804,354188.3535,508714.6458,474631.7303,455048.216
708f2c7bea1d613227588932608811d1,269.113603,117.224762,588.2592,845.2,389.56461,757.2992
61ff90cb20e55dcc5c1d2ac3038050fc,3836.2176,2901.759322,359.7972,1675.754163,3157.770177,4574.9312
3a1f8fa31c2dd1fc1e15d19e1bcb5b6e,260976.8474,249737.909,236677.3143,340097.9663,315289.3912,304577.112
2ae1f928a7295dfdee6d3604c3468d0f,28975.2672,27878.05385,26258.8359,37728.2125,35011.62937,33804.4784
3b4720c8202eac385f729f7048700084,239.97024,358.62244,409.6395,383.217088,382.6376,1149.288
103cb1d49113d861e461dd190f4e7a1f,8048.729597,12771.65814,8482.0998,14231.68584,11619.29131,12393.8752
62a2d05603b65ebd377d6036ede80583,185.8944,178.063645,168.4668,242.05,224.580768,216.8768
aad64b94130dcab007a290e57df2ec58,965.369597,1276.038979,637.0662,762.825,1214.325375,540.1312
96a2ee0683c4b118c0649e6b1e697d44,1.056,1.012,0.957,1.375,1.276,1.232
eaaea239af75c211627a31e18c0de6c4,NULL,NULL,NULL,66.666663,20.622225,896
5219e48bef305524b3851db88ddabf22,29242.6464,27163.99462,26501.1483,38076.3625,35297.81143,34116.4208
cb1065fdbac63e76c3e9df7bb01364b0,69461.7792,63728.9335,62949.7374,90445.025,83919.54125,81038.7424
40a335b61d086223d85ce6fcdeae6603,9.7728,9.980059,9.6048,13.8,10.25839,12.3648
049133a2390c3d98730383f77829b2ee,350.252803,175.03184,310.7814,446.525,328.680583,400.0864
a5847182d4c539e1252dca152a64d72f,455.328,447.788941,403.071,579.125,553.173585,518.896
abb21b468b76e2be00fe4732af8bb8a2,0,0,0,0,0,0
461dccda388bb211489e291f81d298f0,635.6448,971.514784,541.2531,777.6625,864.09277,696.7856
02656545a8e2697534533ae47573a38d,0,0,0,0,0,0
1dc6a26c6b1ceb2b1e7e7a390a937289,0,0,0,0,0,0
cdcdd61fcd9ae86b58af14e9883ae9df,0.78144,134.618181,0,427.314588,135.54136,2271.4048
69c856b200bf03200d680e8b164c1d78,0,0,0,0,0,0
d811bad6bddda27fa6b654679072b6bc,23.8944,71.930402,4.2543,5952.383338,1891.43503,8025.3712
e7ba28dfe67e5afef65eb5683748cb81,0,0,0,0,0,0
65dad8d01f546fbb3e34081087282086,0.0864,0.0828,0.0783,0.1125,0.1044,0.1008
b25f26eab8191eb7753c2806725a5b17,268.0512,256.757179,242.9214,349.025,323.833975,312.7264
a7b4ee981f7c9ac1b1763e1ceed23cfe,20.3808,19.521581,18.4701,26.5375,24.621905,23.7776
a14f7a33180dc24be00a1e7869229b5e,0,0,0,0,0,0
afcbe6d22ff59a2254d7ce779bc4914b,0,0,0,0,0,0
c7836023d822d1c12e46102f2dd1af69,0,0,0,0,0,0
796f08cab73dabbd993640fb1b7f3e09,0,0,0,0,0,0
87c519363ff338e6f11b04467803835d,219.2832,3582.319515,198.7254,285.525,651.493375,255.8304
b1c089921718e77b46c018b419cb1c92,229.600003,75.797779,552.45,793.75,341.10445,711.2
f86870f154e4472a1d49e93bc08134f6,1223.6736,1132.740598,1337.3292,1921.45,1516.983295,1721.6192
0d169dc07b3a7e6d1e3478948baafbdc,468.257597,203.980762,548.7351,1066.109588,586.976368,844.032
31600e52161c5f78a5525fde07cbb5aa,0,0,0,0,0,0
2b8c88f63d33066f202f404015a4d5d2,0,0,0,0,0,0
0b194da281f67c428c5b157a5e427ac2,84886.38976,80349.52499,76928.6364,110529.65,102063.9304,99034.5664
400c794f31a4f7cb041ca6d4e50373fc,0,0,0,0,0,0
4c5e2781d3e7ed1bca57ed9b73142bb2,0,0,0,0,0,0
ed3880a613e2932d57584be46102ffd9,2871.489917,2337.20561,1756.7997,2909.554163,2953.891152,2317.6272
083a5ba0bf1b15f9805b566a92cfbde1,0,0,0,0,0,0
7d70e4444e054b26a84b749938afc199,0,0,0,0,0,0
8f41b2aa48af998c8a30e2227e14a92e,505119.4944,508389.5587,486298.7409,660049.3296,660374.2562,539910.896
8e27b936ab1fe39c8a4e5a8cbe103b8e,166.306243,163.573139,21.5151,154.297088,192.501095,38.3376
be44b68fc51ae8b84a6fc0c94dac49c6,0,0,0,0,0,0
b4b4ab54eb59ef75bde4d629ed359e12,9.6864,9.277795,8.7783,12.6125,11.701952,11.3008
38bd1010a2af85786903bf79b30a7afd,0,0,0,0,0,0
caa833c8e07afd76fbd3c03ea478199c,465.0528,445.460219,421.4541,605.5375,561.833495,542.5616
e3e911e840182f0c559bb6fa1099a352,160.2624,224.285576,67.4946,96.975,192.268457,86.8896
1c628824e81fdf7bb46d96a95605f57b,0.010243,0.101402,0,0,0.065992,0
2375f1b843bace91b4b1857d7c67c2a5,103.9776,99.595115,94.2297,135.3875,125.615112,121.3072
eeefaa4ee03c7a6eaac1efa517f2b2f3,3776.7744,4032.756005,3074.7018,4111.425,4565.153448,3566.2368
d212b5e4c9775f0023e2987953dbcb68,1.4688,1.4076,1.3311,1.9125,1.7748,1.7136
d9b214f26695572a7ed7979b5f3a1695,69.80736,22.929261,156.7218,210.129163,93.524095,132.2048
0bff5975268259a612cf65731854d47e,96.2208,92.16652,87.2001,125.2875,116.24476,112.2576
9f93325032decd13ed7828129f3c1270,0,0,0,0,0,0
a007da283e00a0ea366ba68dc5280333,98.310403,37.557565,227.1048,326.3,144.41239,292.3648
441becccd5820db386cca6e07c66c38e,23090.0448,18732.06736,19713.6519,32850.59166,27463.41825,28491.0864
e4271c8c9918c3485f8c061937402e0e,NULL,NULL,NULL,0,0,0
a3673053aba1f9403320095252ec2689,0,0,0,0,0,0
8de4f0fbd97842a4402a7cc8db4ada97,2867.76,2317.679944,3236.6175,3524,3004.391752,1964.2
1c8a8a928448f141b341952ab00a61cb,864.7392,828.307685,783.6699,1125.9625,1044.697288,1008.8624
80224d748afa2c63da7885643a0cba23,1916646.582,1539334.218,1821828.311,2593810.616,2230372.178,2315575.898
6e0dc6dd5444ef4228e60e7a5ed838fc,0,0,0,0,0,0
7c3875abc4085d75eeadd2144e204caf,1819.4112,1742.755899,1648.8414,2369.025,2198.041335,2122.6464
7b5b9958effa16e517bdbba19ad7e433,8336.396803,2663.015642,7791.807,11190.48334,6819.304888,10022.3536
1a2a78ef1c0f31c40bf553aacd6c27a8,141.6096,135.644082,128.3337,184.3875,171.07977,165.2112
5bc347dc216f3662d5293cedb7779ea7,13071.3568,10495.23774,11722.7802,16543.0125,14351.40581,14629.7312
aee081767b7bdf57a27807b10b669e3c,96.2208,92.16652,87.2001,125.2875,116.24476,112.2576
50fe544927d7df1e1f453c3deac381a4,1261.0368,1207.90756,1142.8146,1641.975,1523.46628,1471.2096
f0a857ec25531477fe440c0b67bcb6b7,402.93888,727.681259,0.87,458.625,626.441377,336
a99b076a6feb49c35a97fbf7c949d5e0,377.288323,856.971205,200.1783,364.415413,464.073463,221.3792
b3b9f2f546e7decb6c9c7e5317a2e278,60549.63232,46734.70126,61054.2162,89439.03334,71603.55265,82384.9264
931aaf58bda9947a56def1639565c98f,31.999997,10.222221,174,181.25,68.95555,56
98d018beb21e6535343deaa500ca81c3,4665.336317,17666.30225,1471.7268,5393.279163,9851.12368,5226.0768
b290810885a1f88d9037cd8912c1f0c7,0,0,0,0,0,0
8a65a3b09d8b7a6d54f573041c520b85,52.6272,50.409358,47.6934,68.525,63.57895,61.3984
63eb623cc3a8d2a21e8dddb21aefcb1e,587741.6906,562617.706,530796.1002,776923.2396,713142.3212,683267.0432
d033dea516d1969e6392b536339d3f38,89166.9504,85435.86778,80807.5488,116102.8,107735.6771,104028.1088
92af10c6519320aed130b0d623c41a4c,0.864,0.368,0,7.025,2.637063,0
fcd9c26e20595ae4472a92130c9781af,190.33536,1335.449304,132.1182,380.070413,325.733162,176.792
bb7d30ee815fff642aea04f338526b3c,0,0,0,0,0,0
5b3903ae4bdb377ae43b746e3dce515d,3422.1312,3277.949576,3101.3064,4455.9,4134.296457,3992.4864
3b45acc40eea5b1cc5fe9c01bc503e4e,32772.0896,29477.63209,31369.4682,45901.47834,39816.27101,42614.6
b66134f5b6939822e00069fa8d93d13c,0,0,0,0,0,0
c1cbe90e50f6d4275068b21b2a96c9bd,156215.2336,149731.2871,141666.5196,179025.2229,181290.2173,156569.4256
001cfe6980a3534dcc4145faf172fc88,6.624,6.342995,6.003,8.625,8.001552,7.728
c4be4872ff9f93667d6cb02b1f346a53,0,0,0,0,0,0
a5d2ae1cb4a05c752b67026173ef6885,60102.62464,57642.55328,54450.5943,78233.6125,72641.09531,70097.3168
0c40d1588dd535df2c30cdbb6e62855c,57.424003,27.000776,69.0519,106.07625,62.827537,98.6048
0a82e341fb156349fa536ec05b20565b,1027.473283,546.439115,841.6902,1338.018338,1044.155695,1083.8464
f534eb1f5bff76e853fd2b81c556a629,9.648,9.240995,8.7435,12.5625,11.655552,11.256
2068f13c6271c789ce8d334796b4dad1,388.030723,193.241096,0.0348,181.65,299.53803,48.0144
3bb3ceed5cb7366aa3d4f558227eae4b,0,0,0,0,0,0
06fd07da007d32d86ffa397509be98cc,0.3072,0.2944,0.2784,0.4,0.3712,0.3584
d79d8f53f261e89c3ea666de7d7649dc,1256.3328,1203.39956,1138.5516,1685.85,1533.248943,1577.7216
08fa4a08e3c860def69e634391dcf910,44155.8144,38334.61448,36574.8783,39147.93834,45489.40747,30890.3168
c2c2c38a4979fadb2c21024344aa6752,1133.801597,1883.586536,746.2077,1072.1375,1746.611872,960.6352
ea9ee3fdd9a9de6d08b5fdebfe7fd805,885.12,847.829275,802.14,1152.5,1069.319192,1032.64
e9ec3936f8a13174b3433687275ef574,NULL,NULL,NULL,0,0,0
d4ae13a30f058bcdf6efa381678f1fc8,2.1984,2.1068,1.9923,2.8625,2.6564,2.5648
b3ed1eba0ae12af710cdeede5bd5efe8,271050.8467,260283.9264,239396.4036,344964.9354,326140.5162,307323.632
5b5aed462e99062780c8dbe5b70dfac1,0.1824,0.1748,0.1653,0.2375,0.2204,0.2128
bceaf41b07097ce55de6eb527adc8144,1960.32,1878.619962,1776.54,2552.5,2368.71021,2287.04
9c8a01667729888a8ec93ca7e73c4d42,1765.743994,3172.717824,3308.697,2592.345413,2941.50893,3922.9904
3971ab84e6babfbeac5255037bd5b068,77402.6016,74139.00756,70146.1077,100784.6375,93515.00287,90303.0352
224f1ceec1fadbaf9a6a4188296d00b5,3662.5632,3804.342195,3319.1979,4768.9625,4424.590703,4272.9904
a6fb7f20addccdc1a848a78287466b67,0,0,0,0,0,0
a1c981e00a5e5c1274208683290bfbc7,49.826563,136.652816,45.1095,35.086663,86.168025,225.3888
cefd352d2b8c717561f84e0494ab675f,178.84608,135.26944,25.1169,705.109588,366.016088,514.248
948846eef506af6910f8a8cff7cc9e6a,8.0352,7.695395,7.2819,13031.29584,4037.484528,34729.3744
28242447bf8a107e08d9533989b76189,0,0,0,0,0,0
f2698d8917a7e59ffa4791120ebc1864,83.96352,301.425635,2256.7452,130.335413,121.26691,0.616
4cbc6e3eff025dbf94481f1a7fd41802,1584.553603,1440.676558,1573.7517,2261.1375,1933.027225,2025.9792
cf9f7314f30d3074f93559623665186e,0,0,0,0,0,0
428e82cede1b04e6ab7a1f884aba64ef,52592.1216,49614.01412,48286.5834,70574.54166,63756.6825,64173.4464
f53b50e38fdbbe4dfc9d6e66fc82739e,39.696,38.021972,35.9745,51.6875,47.95621,46.312
9a7ca2748f52c42860242febab8f8e02,6920.999683,11643.5616,3828.8787,4170.79875,9063.813503,1677.9616
bc661f4f9fd8b7706258160bc3b59a43,731.383363,1091.730779,145.0029,2658.607088,1741.134735,972.1712
41a6ef82c5a549789edb7769790d32fd,45.408,43.495962,41.151,59.125,54.85821,52.976
3eee4fd62402fb5f22bb56a45ef3e576,0,0,0,0,0,0
954361e0a1b62cf3c59a4af35b478376,307.206403,1647.538245,220.4058,316.675,828.12168,283.7408
e6cc57d7ed5e14b07f7e31aa0f4a8106,78.291197,262.946736,233.3862,1782.337088,757.217585,3028.5136
5212be124d13fc1ea3af6748aca88bbd,256.1856,216.906045,253.9182,364.825,306.809305,326.8832
b23bf55fd60ab4a24b0a1738006a8870,0,0,0,0,0,0
43e863762287803fa89407612f968a53,0,0,0,0,0,0
c83a0b5da60378e6ea8ff79242b3a721,0,0,0,0,0,0
981ad5152bc42843b01271ebe12a8ee7,55.59936,925.825845,12.1191,3036.021663,1911.82036,96.6112
4c206a08eebba72675e1dc9c1bbc7983,529.9008,507.566144,480.2226,689.975,640.171903,618.2176
9dd8462892a0be5684575e9612c62937,9402.8736,9033.027562,8521.3542,12243.325,11372.25256,10970.0192
0a09c69c987b72e5c972128d568b356b,0,0,0,0,0,0
1d2ce5c6d8fd314d6e1020c32e8cbb3c,32.0352,30.133376,30.8589,44.3375,39.165857,39.7264
42c46f720962964d3a269fc1ab294cf5,1133859.362,1062315.195,1047924.283,1496966.563,1366601.934,1330996.755
083c513a9c4a8095a2b3aa7f3ece4137,242.3616,232.147998,219.6402,315.575,292.79727,282.7552
c94ceedc6a7f9c5016a8925c0e2547a4,737.43936,2193.329579,657.8244,861.34875,2945.752592,763.4256
344fee16e7cbdcbf047d896441b3b157,486613.9392,466335.2729,440993.8824,633611.9,587990.3347,567716.2624
9f17b1ffff33050aa130629df0f23b95,1524.6528,1776.752245,1381.7166,1195.891663,1610.393455,292.5216
a783861822252d0f22f01167b512ad88,203437.7552,206071.4201,183183.5199,260014.47,246952.8195,226527.7952
d38e7bbd94dfe4275cfde5df0b69a2e8,126710.6781,106412.7017,122913.165,176129.7354,145848.747,184304.2992
c8c4af2031a954f813f7f9f65eac4e1f,29629.4592,28381.08388,26851.6974,38580.025,35795.50917,34567.7024
24193ab754c18fc48e85d8de023bc7f3,6237.1968,3384.08844,6772.9326,11875.55834,7536.27009,12321.6576
92110013316e63a9005433e2144f9e78,1502.5728,674.395264,1700.6586,725.225,1049.52276,1141.0336
e3663922ed579c3acfd20824c86f5b6c,682.91712,588.844464,499.2669,608.799588,828.76845,377.5072
4a8082d5cd85ada3e8104530f5561c2f,0,0,0,0,0,0
a0f96e12ce4bbf67391fd7e1d0671f4c,4187.98944,4677.810122,2830.8234,2365.03875,5001.054257,840.3136
190ebc900f5421914f7a2e222739e1c7,NULL,NULL,NULL,0,0,0
6c05b4ba6341392ca43c83c5320b7fc1,28804.6176,27604.4252,26104.1847,37506.0125,34805.5796,33605.3872
b6dc793d35a25e4aaf6e5ea3ac9bc012,137358.0288,131634.6073,124480.7136,178974.47,166012.2093,160526.2624
349da3d8bbf456647b92a6d3e5de11af,403.9968,155.016118,261.7221,502.137088,350.670703,0
f0a8cdfdd9c5929b1e044db9abeaca7e,0,0,0,54.166663,16.75555,112
fd6dbf589cc7723318fffec1313c9177,0,0,0,0,0,0
639ac96d9ee336c7eb335c995e917312,23.8176,22.815181,21.5847,31.0125,28.774705,27.7872
66f8ecca489b03f4355e7da558f2a04f,611.266243,411.5942,833.4339,1035.615,694.05751,1179.7296
03e33d6b72924c33a6f3e93a8aba42fc,721.3056,690.915602,653.6832,939.2,871.41353,841.5232
37ed827eb8bf147322ed49af1eafa0e3,9121.2,8740.934619,8266.0875,11876.5625,11021.3447,10641.4
29fbc535c2e4f80de33c3e0944c9a32e,0,0,0,0,0,0
43677251165402259302dbe2596b5bc1,1625.92704,10394.18944,2172.2943,18631.3875,11807.84287,26869.6176
a14c3c5fa58b2ef9e5985f7d0e049633,17.22432,8.447541,26.4306,714.530838,229.821903,5121.2224
375ecaa2f43ec1a515d7f752c2567df8,19408.46176,18589.36136,17483.4243,31000.91416,25217.65528,45006.7968
6c5c2873c3d61ff0f45ab49f8edb44c7,64368.496,61696.54442,58331.6295,83918.7325,77817.6488,75198.1552
02fca8a659766a02862e54f5cf730866,0,0,0,0,0,0
da0e19c15f17324983685ddbf94233b1,19866.36032,9459.353722,21879.6996,17590.44334,17054.19369,89.8464
747bd8de754999b1f662ae962421b18b,NULL,NULL,NULL,0,0,0
558384f136d7435bf0945e027a500f73,0,0,0,0,0,0
85acbe9ca2f57a88670b05b785c47669,0,0,0,0,0,0
c0fa4ddb85d1cba101158dea41298cdc,0,0,0,0,0,0
b6170bffa29cabd4419044b68c99c35d,1861.36992,680.876056,823.0809,1084.545,1193.981817,930.2608
66037c59113f58dafd2979ef5f9c0b5a,21452.47296,20527.13998,19445.1699,27973.18125,25920.74288,25070.192
a0ecf114ac130278c73f419fdc1f0e28,7847.2992,7516.671915,7111.6149,10217.8375,9480.365512,9155.1824
8a3a81d84f7bac3fac1cb9b737aefd17,44.6208,42.741562,40.4376,58.1,53.90701,52.0576
85510c9f4c11ba591f4ae9a91373cb9b,3391.104,2533.055835,2835.678,4111.666663,3620.156745,2852.528
090c543b24567892a06fd2c8cb97ee32,1.9392,1.853395,1.7574,2.525,2.340752,2.2624
2656317b044a9d8d086721419fad16f1,38.41344,28.362984,34.2606,42.930838,46.092472,37.5984
4097a126c76fdb979f6ab64416ddd694,97.1616,93.06812,88.0527,126.5125,117.38156,113.3552
8fca09c5040023d12f30b6c51e3e0c6b,1130.9856,1083.335264,1024.9557,1472.6375,1366.350463,1319.4832
770fd75dff014436dbcd1d377dd6de71,183.679997,211.354875,190.2951,467.6425,300.374008,950.0848
aa58a262fe5e0c8e196c7cd8859e5969,0,0,0,0,0,0
021d0d46cb0f2f66c8bb4621cdfcbab4,NULL,NULL,NULL,0,0,0
71c9bc66ee4a4c456bee3fd2faf2215e,9.6768,9.268595,8.7696,12.6,11.690352,11.2896
ecfd0d57efacffe92a34afefd4f668cb,32986.4256,31588.99478,29893.9482,42951.075,39853.07278,38484.1632
d90b160231ebfea62ffc734d038476ef,0,0,0,0,0,0
5b9c1123e5d08e53495529a3fbd7066a,76.8096,73.574139,69.6087,100.0125,92.794455,89.6112
560671c8d1c88d34733cf08a4f49a784,0,0,0,0,0,0
4d2e0a0f7d8e80ccfa81d814dbf9edcd,0,0,0,0,0,0
997adaf7c3bbcccd9f28cdc8a1c8b2d2,7008.5856,6713.295402,6351.5307,9125.7625,8467.11093,8176.6832
628f0d06ba52bd63529f22ed92f6328d,763.6704,758.227301,692.0763,979.3925,923.09487,868.5936
f52c5cd6ab6952ec68674939389cea4d,0,0,0,0,0,0
3f35563aca8571611f47d08d892d4019,0,0,0,0,0,0
e839e57a609e2a60c3a7192f96595321,614.1312,588.5424,556.5564,799.65,742.0752,716.4864
7a7b505e27768daa45d097e2696f7738,0,0,0,0,0,0
32a9df8544cd669eb7b7f298a282a731,0,0,0,0,0,0
63d2a21095c739c978a06023c662a5a3,1038.40224,565.009518,1202.8446,520.9325,705.80961,146.7312
ca6024f8a5ee32e95ed402550eb88a0c,326782.256,313077.596,296373.0255,427359.0929,395381.0056,385307.216
cff04c12fa01de603b09fd81e2611109,0,0,0,0,0,0
fd60c0a3e0e06dd711f002366ea0a094,6144.7104,5888.655758,5568.6438,8000.925,7424.84615,7168.8288
fbbcf09bb836e1155ba01023e6f6945a,724.0608,693.556002,656.1801,942.7875,874.74273,844.7376
1c86147a5acca2ce43d165a14fe5f5ad,6250.608,5987.250824,5664.6135,8138.8125,7551.392743,7292.376
00b9d4e1f9ebdf2af4a9ed9d7a8c4cdf,0,0,0,0,0,0
ddea338af3ec0a0fed081efdb238a9f3,41.98464,391.743461,44.3874,297.572913,323.98568,90.0144
00bf77c8cc113596d9a2480194e8f9ae,311426.7008,296734.2764,280222.476,403394.0333,375297.0534,362049.072
8b81c12cddab0d327d3d6cfc3d06656f,0,0,0,62.5,19.333337,560
aa9d518caeadaab556b2a3d57ab134fa,125669.8861,117636.566,116200.6017,158529.1667,147169.4191,142960.328
e3eeeb135100e5200d5601be30579be5,27.190397,25.899325,30.5283,43.8625,35.373945,39.3008
