id,a28,a29,a30,a31,a32,a33,a34,a35
5eed0ad4954ecc0208e2696acd73d0e6,0,0,0,0,0,0,0,0
69f53312989efdc0c25fad62b9f6a180,394.75418,362.3775,5,8,576.3915,747.117,3,12
db7d42d68d784742d65551e425efd220,0,0,0,0,0,0,0,0
677cc5fc8ef5cbd6c3a3b5f3eeb789a8,1968.91,2238.2,2,10,6556.15,4099.2,3,13
482d04c4feb6d3d6c71ee424174998c3,0,0,0,0,0,0,0,0
0a2023b60a337dfb1ad242d756503821,1438.63,741.38,2,7,0,0,0,0
8b9abf0a0c9c39278759511eb612577c,47.26366,0,1,0,55.3495,0,1,0
e1b747ea72e9ed98f12cbd6663a9e8a5,727.88786,1344.06,4,3,0,0,0,0
6513747afb7481f42694630ede56315c,0,1090.543,0,18,3335,2212.77,2,26
4dfa385396fd2efc39a3ef9ee18b65ee,353520,455450.9,5,6,230000,210467.25,4,2
dcd6d78c315ec5b0f9cabc525569c17d,2487.44528,842.2795,4,20,5826.36,6493.662,5,28
a2668e66d9c441cf469e093a997d7a6c,0,0,0,0,0,0,0,0
6d876237c961f71cf022f9d903bf8e88,0,0,0,0,0,0,0,0
16529ebb0f08b210e07434f166143a40,6028.498,3800,2,2,8139.7,7455,2,3
8d339202dbb0bc2cb5cbd3ff42fd7df4,9834.73,9500,2,1,7878.65,7178.661,1,2
6ae0189c52e67a3d8f5ea5da22462310,0,0,0,0,0,0,0,0
64bcffddae756863c0a316357786a6e0,0,0,0,0,0,0,0,0
5250b918a9171cc5b719399b42513f8b,0,0,0,0,0,0,0,0
e7973a669e9de9e358aad7434f30e71f,0,0,0,0,0,0,0,0
582ec9c86e597e957d0b1ac86921ab1c,3132.00062,3011.614,4,39,3581.1,3115.602,3,23
1b401659343a76f3814f4a13f26c0594,0,0,0,0,0,0,0,0
b795dbc39ff10829df7247dc69b724ee,0,0,0,0,0,0,0,0
789f3924662a236b8aff4c9fe76c3ca6,19.64,0,1,0,0,0,0,0
e973002583c19246e232b16e701782e0,0,0,0,0,0,0,0,0
e75c9e2d7cab2a0f4d3614f982dcdc4f,5941.1,460.693,2,4,0,581.7,0,2
efd326fd38c6798368f6adffffdfaf17,0,0,0,0,0,0,0,0
60363bc11a537d29ec6ed29923047086,0,0,0,0,0,0,0,0
8c8f8208e2ec19e151e62d8a9b52476e,0,0,0,0,0,0,0,0
acc99436e8615ab03551f95a38a12c87,0,0,0,0,0,0,0,0
381be3cc448aca111b647835d58ae0c9,0,0,0,0,0,0,0,0
8efc310d93e9521eab321c1afca68b70,0,0,0,0,0,0,0,0
125fa7f37624b91dc40d502a10409419,0,0,0,0,0,0,0,0
13e1f7a7a633415b6a055326523202dc,991.82,959.5,2,3,4025,3671.955,3,16
d3198a03ad787fe3733cb3e530cb07bd,0,0,0,0,0,0,0,0
f716bd5eab1be876a729f008ef5cb8a8,8498.3262,8222.725,26,66,44753.423,40861.674,77,120
560d966e256c34ad4515ad22c6a9f3a7,0,0,0,0,0,0,0,0
5e4fed07eaa44a0fe8694b169977aee2,0,0,0,0,0,0,0,0
7aaabd5b99186c973f067285ccdcdc44,0,0,0,0,82.5125,0,1,0
cff04c12fa01de603b09fd81e2611109,0,0,0,0,0,0,0,0
de0065fa0b4b05a4b9bb7357e05b8bed,0,58382.535,0,38,0,16340.625,0,15
e61f8b597c04dd8bc060557ab2e62fa3,0,0,0,0,0,0,0,0
f29373ebc35b022fea80e89a3d1dd2d4,0,0,0,0,1851.5,1680,2,1
b3eab8043532589d69586d1c04373c38,0,0,0,0,0,0,0,0
17ef57bec96629727fe3283c61308e3d,319.15,0,1,0,595.7,0,1,0
48281c7b32c33e2e6778777249cd8b75,0,0,0,0,0,0,0,0
a899a930feffa5412e70f0dcfdf430c5,0,0,0,0,0,0,0,0
eb571d400109acbace62872d3a53c03a,0,0,0,0,0,0,0,0
51ac7e6a5b8407494845b445598e74f9,0,0,0,0,0,0,0,0
a2eb276a5837c71fda3770ed9bd1173b,6874,14782.19,1,3,9432.3,8198.4,4,7
69e40821864dd9f472191a925b3c140d,196.7928,190,6,4,3507.73,53.907,3,2
edfe453c14957b5eb1b87b6361d7caef,0,0,0,0,0,0,0,0
4090a59eb28350078fab8675b5ccfa18,0,0,0,0,0,0,0,0
97eb09b30b743a7eef30e28798a67af9,0,3800,0,4,8510,2631.195,4,5
ea504563a92b98e7865fe474a0997ec5,0,0,0,0,0,0,0,0
f95b47b09c899c72a5bb437a2f7de401,2402.5121,2308.5,1,3,3311.3445,776.8215,1,11
5c041f8dec56f253825034693054848b,3473.2358,4166.054,5,37,4030.52,3575.061,3,47
da842b633e2e9ff76d46e3da66afc2f9,982,7253.0125,1,20,37375,32710.881,3,12
f768755232dcd37eb094f67f39ae7574,0,0,0,0,0,0,0,0
a8e0ed7ad9af2953379328a8a0ca7291,0,0,0,0,0,0,0,0
eddf54340ca8c35f8304c3e01e324aa6,0,0,0,0,0,0,0,0
7ce612e29274e027340ea10d308cb71b,0,0,0,0,0,0,0,0
5635e6143d1c7c4d8c0593fd27978f78,428.36804,408.728,4,7,0,0,0,0
fbdc112ef3816f2b1d10a8662b3acba9,0,0,0,0,0,0,0,0
8eda62e3fb0679a58007df9b4e136f74,0,0,0,0,0,0,0,0
47ca2969dd6d8223ca062d27e07b786d,90.5895,0,1,0,1043.464,9369.36,2,1
9abc600c25de6a6c32fb7788707db74f,0,0,0,0,0,0,0,0
354c392e1adca74660581629c4ad0a19,0,0,0,0,0,0,0,0
7f0effe65a4a909cb3ea7172fcc5fc4d,0,0,0,0,0,0,0,0
ef6b96551968b4d9f65e4809bbe8fb9e,0,0,0,0,0,0,0,0
6f3b7cd970f4499095421b15b2d1ca02,6444.75798,6213.3325,2,11,5572.8885,5040,1,3
e03284c8ca84b795061d9b315b591cef,0,0,0,0,0,0,0,0
fdff9f11cf502af281668cd5a13fdc31,236.28884,0,1,0,276.7245,0,1,0
dfd6848da9974eeae0672a1b8babf641,0,0,0,0,0,0,0,0
a7d54b79772c91637c79db595c52bdcc,0,0,0,0,0,0,0,0
ad4b8c9c23b34b8fe890d0b2febb2463,613.75,570,1,1,0,0,0,0
f6ad1b034967f954752096fc5ebe3126,0,0,0,0,0,0,0,0
27e48faf0d144c6a2f1bf9151e104c24,0,0,0,0,34993.7065,31500,1,1
cbbc268a7e7cfcf10699a36ba4f140df,0,0,0,0,0,0,0,0
6b9aeaefc3a98d411b95093cbc44e34c,0,0,0,0,0,0,0,0
9654a59d3e1eafa24b19be7d2e4a551b,613.75,0,1,0,0,0,0,0
6401bd81209e474336cf312d0a794e34,14730,14777.25,1,1,17250,14595,1,1
b853f60c3de352d0ad57fa9a99c21f6c,0,0,0,0,0,0,0,0
da4564fc19e0ab9ca7a277f4c52f7ff3,2848.85074,2812.1615,2,2,4600,4214.5845,1,2
e7bd7e0401e88af9b43f8af1a153bef7,0,0,0,0,58793.75,52500,3,3
36b35667ec0b76e90ca2eaef25d3dbc4,3295.592,3135,1,9,3859.4,3885,1,5
1a29a7376ed4796d0f67b2ac82301a73,7908.37006,9422.1,10,5,9110.277,6698.895,10,4
d7d9bd5e8919284319696ecb535593b1,0,0,0,0,0,0,0,0
6087925c12b6f4db539ebe07b3867c45,1025.38476,851.58,6,36,953.0165,845.397,6,32
9821635a9ace117f0cf87dd310a01790,0,0,0,0,0,0,0,0
e9d16df32cefd6c338350b220ec8a0b3,0,0,0,0,0,0,0,0
688b55ff22adb3927a986b3687a3fae3,0,0,0,0,0,0,0,0
8096200e432db1235886c5d61853bdf6,0,0,0,0,0,0,0,0
9b31919836b792edba48d17165c69faa,0,0,0,0,0,0,0,0
19fd4e5770f8a68e8a89c228dcb499f2,0,0,0,0,0,0,0,0
683679c66352efb54e225a80857c3cee,245.5,0,1,0,0,210,0,1
9bcd67fcda004ddfddedeb2c860c3d56,0,0,0,0,0,0,0,0
50ca51ecfeb1d08c51463848c75688c1,1571.2,14250,1,2,0,0,0,0
6064600001a6c04c33b00479c6e84d18,45894.752,44555,1,1,0,0,0,0
7331f89790d285b93ce6679430193f13,0,0,0,0,0,0,0,0
817746c41aa704ff47a57a34300f8433,17361.76,17955,18,1,17317.873,15540,19,1
6074cb6313589ef6b28789ee62dc59dd,0,0,0,0,0,0,0,0
b28a968dbd14b8efe792faf0b3fd9d0d,2772.07798,0,3,0,4768.3485,0,6,0
c715a7928017966f311bd705370bfe0c,0,0,0,0,0,0,0,0
3cbac06c728e9745b085281ea474ba8a,0,0,0,0,0,0,0,0
f2477fad0d01042d52e00ca334150cf7,49.04108,94.9905,3,3,48987.677,44371.824,7,10
e7f84525013b8a155a2d4086aceb5e7a,0,3325,0,2,0,4200,0,2
919fc338ca12df50a5105740f4e406b9,0,0,0,0,0,0,0,0
5aa2008449ee5affb260da145da3c24a,0,0,0,0,6776.536,6090,1,1
b051a1064f743ba68f4955f95d67134e,0,0,0,0,0,0,0,0
976abd592c4fa9da431bd2ab1a55a81f,0,0,0,0,0,0,0,0
0ba3c98e92bc2fddd6f356ec05431976,92691.48082,11393.0555,8,12,34758.6235,1462.8075,2,5
5ced681d7a1c9b58ea8bc5b9432cbae1,0,0,0,0,0,0,0,0
b0651ce2f264d05406b48b2f6ad408d8,0,0,0,0,0,0,0,0
ade287fdf8874da9729a611265ee9edb,18461.6,17861.9855,6,13,45177.842,41248.935,13,23
1bf92e597ecb7b20de5bea10f3cc1720,2823.37766,4558.7365,3,144,5068.2915,2339.022,6,73
ea523f76b60cb222f2f136742135ba4d,0,0,0,0,0,0,0,0
84fc9927fb5741b61d7df87ebf168ec2,0,0,0,0,0,0,0,0
2d8414eb14e6aff70317a47834bdb8cb,0,0,0,0,0,0,0,0
b75ee5f51bfe84c0e5023031f633f111,0,0,0,0,0,0,0,0
8ed726b53fa14ef9573ece9ac6943bfe,0,0,0,0,0,0,0,0
4fb3a09264a0fb39fd80e2f16f45aade,2369.566,8870.986,1,21,4526.17,10851.7395,2,5
137591ed5cc7ad580c51f0d2f69cf93e,0,0,0,0,0,0,0,0
a4444a909f4f84557f6471a98ac58bec,17315.93006,17120.159,5,65,50063.3295,69384.903,6,45
7ef42d7c564722f60539b646f6a8e5c2,0,2177.077,0,2,5520,2486.4525,1,2
e327e830714abaf0b8849167837851ca,3322.83268,3676.063,3,40,3739.8,1727.481,3,24
b1d324ee753d278c0056273268d3210a,0,0,0,0,0,0,0,0
fd75b323e88950b0ebf90cbf9334840b,6573.4098,6422.0475,3,86,3580.157,3067.575,1,36
f89c0c18782f6927fddcd4e12a42c45d,4261.88,0,1,0,34270,0,4,0
4ba7f49c76c5972024477409b0569ef9,16557.26632,15875.222,14,72,46631.373,42267.4245,20,67
ebecf1df58cecee4e0e8437d66867d1d,0,0,0,0,0,0,0,0
f081116b9f23c82748813dac73eafcc1,332.898,338.2,7,8,235.865,215.355,2,2
bd5b01b11ee3b5c8ff3e743403f96d13,2893.17822,5595.9465,1,12,3967.201,3631.677,3,4
9dbfa99e1d90811f94af76196c8ccdcc,0,0,0,0,0,19.95,0,1
97bb3fc9c4a34be16893b663838cfef9,0,0,0,0,0,0,0,0
f9132889ad88b51c2ac881a96d16f152,0,0,0,0,0,0,0,0
e8f0f76dce1534c17b4cc9f115b89701,0,0,0,0,0,0,0,0
9f8d449f6930086b96faaa250872227c,0,0,0,0,0,0,0,0
549fdca583d2f40257ee9debea530ab8,0,0,0,0,0,0,0,0
0c1dd042c24d0dd097788c4a83e6746e,0,0,0,0,0,0,0,0
375ecaa2f43ec1a515d7f752c2567df8,39760.22746,38563.7585,3,3,23000,21000,1,1
825a7c203fa288e7e59c9026c48683f9,27.27996,0,1,0,0,211.05,0,2
16a56b1b348bbd1b86ce2af790632757,0,0,0,0,0,0,0,0
d53222924b7de8eedb12b5ca96024e39,0,0,0,0,0,0,0,0
111509237fa91e2d7858f58fff156585,19640,18238.9075,1,1,23662.515,23786.7525,4,21
08ab81ac06aac41c97800006d9ead872,0,0,0,0,0,0,0,0
b50cd53fe2e8028f4c7bad1d20f3998b,0,0,0,0,0,0,0,0
1f656235341b29b12cab769272397549,0,0,0,0,0,0,0,0
22200040b9e7380e486caa0be55f9bd5,0,0,0,0,0,5250,0,2
41ea910200d68325e9f86ab919969680,0,0,0,0,0,0,0,0
8cebb5ed521873772242c0d670e97fca,0.00982,0.0095,1,1,0,0,0,0
85510c9f4c11ba591f4ae9a91373cb9b,3142.4,2487.3375,1,6,3680,4108.125,1,4
aa2f7c843ad61904fa62bd85bfd2e906,0,0,0,0,0,0,0,0
8f7a3557b739a4abedbf54e044f91210,0,0,0,0,81396.9655,74386.2,1,2
5a3f55b385af0f297a7e4e9d79d5bfcb,0,0,0,0,0,0,0,0
a7804fb0e4968b86a07ac16addbb327c,0,0,0,0,120.75,0,1,0
5cf7a07d89067d465a739b067cfbf91f,0,0,0,0,0,0,0,0
d5ec8227f9a85261bf6a8380e2c1f4fd,21888.78,380,3,2,15875.75,0,3,0
f32b6f22b9777639ca06ce6a0ae36d37,0,0,0,0,0,0,0,0
46802013dc016a7c58f2bcd076f69153,1309.33006,0,3,0,461533.3295,421079.4,5,5
3dae0f0f007fcc7257e065dc8aab6a90,0,0,0,0,0,0,0,0
44a70a2d1207e3688c94d88251c44a4a,0,0,0,0,0,0,0,0
03874324eec8e6df8530999187413097,0,0,0,0,0,0,0,0
8c8f339489be91e22454e31fe868ab05,0,0,0,0,0,0,0,0
66d2ab44dedc0623b4f643c0c2f8c708,0,0,0,0,0,0,0,0
9bdaf2088dcefa1661dcb8e3f71a4d8d,0,0,0,0,0,0,0,0
5d38b47d04faeec7746509143a83068e,0,0,0,0,0,0,0,0
cdd094146e2f424b7d26ec8e28cef1aa,4615.4,4380.431,3,2,2530,2111.529,3,1
b44118e9f59aad538a926a971a5fb37e,0,0,0,0,0,0,0,0
d5771e1722cf33c5f4ab09e798b3d557,0,0,0,0,0,0,0,0
80fb6a2cd4e5944110165d863726a0fa,83.0281,1120.677,3,33,421.245,1114.974,11,27
0f7bb542b675c61cdc82950caf1e242a,0,0,0,0,0,0,0,0
7b4fea73b5bd16f35d53e47150e51613,0,0,0,0,0,0,0,0
8034b70746e4ae895ac2ee4b27feae09,0,0,0,0,0,0,0,0
7f2434ddad34cb0a8eb259afb1140155,0,0,0,0,0,0,0,0
2aeb2b2dd8a8061cb55696ab56b93645,0,0,0,0,0,0,0,0
b3d8e23b35bdf9c82d7541a690b72269,0,0,0,0,0,0,0,0
c77e15114c73ad9cc7987fbab0d81530,0,0,0,0,0,0,0,0
3ca7d1f19bbde3fd0094b7b7e9413444,0,0,0,0,0,350.175,0,16
b87fe181eb65408435038a10c000a3f6,0,0,0,0,0,0,0,0
d0c786a92c928597ded39df34e58f5df,1.61048,99.75,1,6,1380,1260,1,1
da19682f7c6674ebdd4e5b0646ee0949,492.18822,714.533,3,6,126.2585,19.2675,29,6
93a118633c20171bda9043438a97f788,0,0,0,0,0,0,0,0
e26925e48ab5b1ff4b40373f3a061892,4278.99626,944.376,3,17,4833.657,767.55,2,12
13874286dd5e78cfe6ad8d3d90e4692f,0,0,0,0,0,0,0,0
3b00b725ce59d68b2d2973310482b97b,0,0,0,0,0,0,0,0
d5aaee804881867625219dda76bd80ae,0,0,0,0,0,0,0,0
35bf564a7a63a74df101a73f7d1d3461,0,551,0,1,374900,342473.9535,6,10
53820c628579e9482565188fa6db3245,0,0,0,0,0,0,0,0
ad99243c41b62be0fcb524d53952d3f7,0,0,0,0,0,0,0,0
3535cc9fbeb444f378e009527fcedf35,0,0,0,0,0,0,0,0
455535fcee062588174119df21c3a19a,27213.7732,26326.97,5,4,32649.42,29810.34,4,3
f7c0125021ce5b6709828013ccd551db,0,0,0,0,0,0,0,0
e63c2aeb1e4e651d7c85bae340dde5de,572.51582,152.0665,3,1,230643.9885,210190.113,8,3
e1f5a1e587ffef6966651de3ca0905fb,30622.15772,29958.763,63,8,115135.401,86278.29,7,7
48b542f4223aed44c90a2573ad6d18eb,0,0,0,0,0,0,0,0
40157c26b7a2c3d14b793af0a9d56c8a,0,0,0,0,0,0,0,0
d4d3f0175d24ca7a4300cd49f6dffd84,0,0,0,0,0,0,0,0
f0e12464cbf3493413d5ff43752bf94b,0,0,0,0,0,0,0,0
8963a9c3dd00d327cc6e8b8458e54189,7344.55476,11487.742,12,81,12852.837,12669.8985,18,48
01709668fa2a1a79a6c7d4d20d87e79b,0,285,0,4,0,0,0,0
afff1a6ab82cd2444abebac2b66ec6a2,0,0,0,0,0,0,0,0
5828c8d52493534b5a18362b3973f2ae,0,0,0,0,0,0,0,0
c6d00f5a6fc50d20539cc0fb0ef64864,0,0,0,0,0,0,0,0
43677251165402259302dbe2596b5bc1,23249.832,21246.845,6,13,107907.4785,75955.6875,12,22
61e72074b4f29d97819031bcedb39f01,0,288.8,0,15,2875,272.475,2,5
e0baf452c44d0721ad6cde333c3b4f7a,8807.558,8521.1105,24,97,33222.189,30333.4395,34,76
ee68e241cb6d1eed790ab2ecec3e82d8,0,0,0,0,0,0,0,0
7ff619969dba2801c9dd9a56cb5fea36,510.64,500.1655,1,4,0,0,0,0
2c84147673528338039483618ee46b92,0,0,0,0,0,0,0,0
8d05eb27fa937ab334ffbce550b853d9,6579.4,0,1,0,8882.6,0,2,0
25728a975141c0cf954a3d2b7db17848,0,0,0,0,0,0,0,0
124ae13fa009b8ef546a24ce340dca61,0,0,0,0,0,0,0,0
f53177a4d21274cb4b32d4cfc843f53d,0,0,0,0,0,0,0,0
a703af114be838b056800fd1217e1393,0,0,0,0,0,0,0,0
ea0037f256bed8fc2b66bfda9bf4262f,0,0,0,0,0,0,0,0
28a90f2128fb7945577183de1cc65372,0,0,0,0,0,0,0,0
8f55d796b672d4d5c79b58af29d4385c,0,0,0,0,0,0,0,0
23f8a59d3a470ac6ed1c512a588de0d2,7991.75168,9317.9705,2,20,7321.2105,9227.4,3,8
54767e9cfd5cd5db42426a6aa1a69e1b,0,0,0,0,0,0,0,0
03a8756bd4fdce86a831bcdbca81e47d,0,0,0,0,0,0,0,0
281579cad660be071b414d5c9681eca8,0,0,0,0,0,0,0,0
bb276d2125588180744dd76935781fb1,8468.34574,10053.28,8,42,5555.2245,1179.8955,9,52
af045d8b6027e9a49c16d0a4324d2351,163.66994,0,1,0,191.6705,0,1,0
0a21924652816ca6581b1baee1e9614d,436.008,5168.817,3,71,0,1137.402,0,31
318660d9d38865c5243d359b257a605e,0,0,0,0,0,0,0,0
a7f319c4a73248b46a59f6ecd64af6f8,6105.094,0,2,0,7968.4995,80640,7,22
6c146f9481f154f4fcb683ee14b5d3bd,4038.475,17.575,2,1,2429.375,2244.375,2,8
e3770c05234d380a53f544bc8a60baf7,0,0,0,0,0,0,0,0
4694dd4e7be4164cc1ac81d196e5ff87,0,85.3195,0,1,9391.13,113.337,3,2
227367fac7f9983ce5f2d824029f2838,0,0,0,0,0,0,0,0
711102759e374561a3c930b88261b9de,0,0,0,0,0,0,0,0
c9807c8bd44231e9fe8af84307eb987e,0,0,0,0,0,0,0,0
0d4ebda86b0dd7e5143abf77129878b9,0,0,0,0,0,0,0,0
911829a4edcb2511ff037f0b458b0ccd,0,0,0,0,0,34084.05,0,4
14a93918b0a4ee07d1c68f23f6b4233f,491,258.229,1,2,575,937.65,1,13
412d241493c1d40e7f111497cf2662e3,0,0,0,0,0,0,0,0
3b9fd1c893d38f063b4126a12ed5f1a0,0,0,0,0,0,0,0,0
cbdcc513964a5ba9ad7b1a9557bf6782,0,2071,0,7,0,0,0,0
76f1d68755d37567c871c0ec3ed5d42b,4221.40196,2761.403,1,13,5775.4265,1861.734,4,11
8be69da20f8ea550067b37c2d0744e7f,0,0,0,0,0,0,0,0
98659b4a12790e812a13a147589bed3d,147.3,166.1075,2,8,6951.75,6179.8485,11,29
fb91a3e84c725a32dcfb70b5ba157981,0,0,0,0,0,0,0,0
439503af1f6a36b6152419bcc1f8ef42,0,0,0,0,0,0,0,0
96ce41c89da0c97b786028ed9fa8ae3a,3828.63142,5350.3715,2,37,6539.8315,5619.5685,3,84
99e5e40da8b56158e25dd92378b6938c,0,0,0,0,0,0,0,0
ad635a4b120addf81cb8f6572fc3273b,633.33108,813.01,5,5,367.494,14.0595,3,1
371c1e9a8b97201ceec8e3068fca657e,0,0,0,0,0,0,0,0
a3502d1e5fd187767c504c767cbe6226,0,0,0,0,0,0,0,0
4f6b4d56d600986d2674024481ea5e3f,0,0,0,0,0,0,0,0
6006487dc6b29dcb20886c56d8556f89,0,586.72,0,13,15876.394,12607.35,6,42
4ad0f2dbdbe6143db8735c6c3092ca92,0,0,0,0,0,0,0,0
15280f539991398e50f9f392b4eac220,3053.94144,0,5,0,1239784.042,567000,10,1
4c110dc76cbfe326dcce7c246ddab9eb,0,0,0,0,0,0,0,0
ef8888fb80a9afc418f98ac6d80d6b3e,613.75,0,1,0,0,0,0,0
014ba43c8b7f56e6352a266e3b5598f7,0,95.76,0,2,0,67.6725,0,1
37525456f6142b0107d2b698ba9e1584,0,0,0,0,0,0,0,0
0d38faef7e771465251e9df655209745,0,0,0,0,0,0,0,0
9382f8c29773f5061efeaecd6bb93e95,0,0,0,0,0,0,0,0
6620dfcb54791ab400c6abcd1610b72c,0,0,0,0,0,0,0,0
20ee1a9cd8dddb0f72f1827a2801abe7,0,0,0,0,0,0,0,0
1c628824e81fdf7bb46d96a95605f57b,123.32938,119.4625,2,3,110.4575,100.8525,2,2
d1dc926dcdb767d9cec37bcfab386fbc,7367.91654,63.4315,15,2,1906.2975,8278.515,13,4
e03b77e0b18246d712672201511b0241,0,0,0,0,0,0,0,0
eaed24fcd6ddf77b0767595d352f5600,2275.1467,0,1,0,3290.725,0,1,0
2456adab3dfc54883cf5ee6d877b59ba,0,0,0,0,0,0,0,0
852998e25b48cd7b9220bbea17b62e9e,0,0,0,0,0,0,0,0
3fec1266bbf7b4ee1ad9daefd1cd2626,5465.68434,5132.85,1,12,5972.2145,5775,1,7
cb313f97d5caa7141f263ae4aa3297d1,392.8,0,1,0,0,0,0,0
c4df8c23da667d3dd4d2bb06f9037201,0,0,0,0,0,0,0,0
2de2bceaf97bdefc75eb561bdfe1aeed,0,0,0,0,0.0115,0.0105,1,1
05e4269f5b611f2189d909497d42a033,0,0,0,0,0,0,0,0
9c8a01667729888a8ec93ca7e73c4d42,17579.764,17647.941,9,25,9752.092,9219.5355,5,19
73caa0e50948e269798a03b00e583f05,0,0,0,0,0,0,0,0
166f550cd32fae4e2cb4c86012f9799b,0,0,0,0,0,0,0,0
4f8503eb16b21d596dd46a61209bfda1,4320.8,0,1,0,4715,0,1,0
02006c83e48275589f2ea3f243c6e4ca,0,0,0,0,0,0,0,0
8f127c2083122cfbbbe42583ecf80cb1,3737.492,2960.96,1,4,4154.26,2887.206,1,2
baf1224a2097c7f89349a5a0e79ad05c,0,0,0,0,0,0,0,0
b7962e24b4d8d89f8e1d768a8ebefcbf,0,0,0,0,0,0,0,0
7e6ed4ba804830fd6c71afb58c74d84e,0,0,0,0,0,0,0,0
0a09c69c987b72e5c972128d568b356b,0,0,0,0,0,0,0,0
ebab1025589862e39fd36556f2cd0554,0,0,0,0,0,0,0,0
376a95893d2a986cca748a7d8081c1d2,0,0,0,0,0,0,0,0
5c5cb2bac7185c57a4c64fb5ae0d3754,0,0,0,0,0,0,0,0
b1503d0a9acc42a48b660a57a7e78dc5,0,0,0,0,0,0,0,0
14b70b07362f711f71f0ac4fd20d388a,0,0,0,0,0,0,0,0
d07708211fca2484008f98251ea427b8,0,0,0,0,0,0,0,0
a64afde5a7e0d178c439fb1250381e9f,0,0,0,0,0,0,0,0
43af8d09d41605716fefb6fe5b5320a4,0,0,0,0,0,0,0,0
c83a0b5da60378e6ea8ff79242b3a721,0,0,0,0,0,0,0,0
9f046610535860ae06ae4405db396ff2,0,0,0,0,0,0,0,0
19cc61890f8e107d5bed4ed03de72ef3,3326.73122,2041.4455,3,33,2368.5515,3239.418,2,27
3c6d311ac5c5502128d8b3fae408c704,0,0,0,0,140679.868,128730,2,4
0ee703135c96840579eb2d29d6ff99ef,0,0,0,0,0,0,0,0
69bb3644ccaa88bf73bcf4d74a282876,9918.2,28910.97,3,24,460,5589.15,1,3
125d33b33a0a1a6d983f0f053b951ed0,0,0,0,0,0,0,0,0
6221c96f95aeaac821e0e1c8156e3854,0,0,0,0,0,0,0,0
0e19c6f3e318ca6210d01a736f45feec,0,0,0,0,0,0,0,0
0dd987d51537cc6a196ad4b1d4cd1b3a,0,0,0,0,0,0,0,0
20e0e9885c4488a44c7dcadd853d1d3f,0,144.305,0,2,0,67.6725,0,1
84296c9841115f00ca70dcfcfb3d1531,191784.6,93100,8,2,345,210,4,1
2b72d7bd4771fa275ef888e4d14597dc,49205.45698,19000,3,1,0,52612.35,0,1
371ef7bb916b04ab2896dfa17f748ab8,0,0,0,0,0,0,0,0
577fe725fb21f31336ecf82b2962d851,0,0,0,0,0,0,0,0
e8c3ff1ef6c021dcf67f50dcfccd73ed,0,0,0,0,0,0,0,0
50062cb75876cd6d0ac7aaa0376ef09b,2624.20842,2470,1,1,3024.9485,2835,1,1
243700ae0163696ec34801182f65bd9c,0,0,0,0,0,0,0,0
7de4db3fe9f28b9ab7f9c8d47e98f05a,0,0,0,0,0,0,0,0
efa423bc38a6ed548fea7f7376de84bf,0,0,0,0,0,0,0,0
73e3340ede8096ec6151092d4fd8f9d3,0,0,0,0,0,0,0,0
cd785941e7e579503484915b371a92b1,2847.8,2237.478,1,1,3450,2473.002,1,1
6dab1ddf625e06f98b465d29ba9ff93c,0,0,0,0,0,0,0,0
2664da70848c4daec2656f45245df94f,0,0,0,0,0,0,0,0
bff86a0d7b394c787d3cb37f121650fb,8224.31874,5155.65,2,34,14977.4965,10468.5,2,59
3544908f943c8e0d19865468df9e6ba9,0,48.469,0,2,0,3.15,0,1
658a8f62d1e6d9ecdbe7fb7282046d8c,0,0,0,0,0,0,0,0
50e366b892e046fb47cf070875bc18b0,0,0,0,0,57500,52500.0105,1,2
af380607399d4dca7fe4c246c0c2553d,0,0,0,0,0,0,0,0
ea8359f65cb9d263fed72a521ad891f1,0,0,0,0,0,0,0,0
074d15680d0d9c2529badbaa66af1089,3044.1018,2944.05,2,3,0,0,0,0
a19f11aa9caf78c460198ee63cf07dcf,0,0,0,0,0,0,0,0
af4c1cd65dcf2395aef29e8288161b04,0,217.5975,0,3,0,551.775,0,8
c53a53a2309ade9b4be00f5b049bc354,0,0,0,0,0,0,0,0
35c2e2c4ae6dc3fc857e94cebe63a947,0,0,0,0,0,0,0,0
b78716b80f59b6361ff5cc054d0761fb,0,0,0,0,0,0,0,0
df55f18b145d2c2001b1a4e73f77d8ed,0,0,0,0,0,0,0,0
4167a995f91d549874650d1e591bc5f4,0,0,0,0,0,0,0,0
ed4fc0153fb60194f6b1a3b341534c18,0,0,0,0,0,0,0,0
9ce48958303a3f82f2e00de3b92127ee,0,0,0,0,0,0,0,0
cbd90f97fb9a789d20f5615240dcd8d3,29460,28623.5,5,6,31518.28,28521.234,23,43
9d377de0933703b90224847ea8f35878,0,0,0,0,0,0,0,0
a18552bdcc1c749f18e84a50b29f80d8,0,72.9885,0,2,0,38.829,0,1
84f486df9ad595197bdae1d99745ff98,0,0,0,0,0,0,0,0
05cef90b170f585be366ac416459459c,0,1.159,0,3,3.9215,2.625,2,2
2f477fbbdd5af1914abd12cc7d22df68,0,0,0,0,0,0,0,0
a954dc117d0b7f5183e60cc0ddd2fc82,3283.00276,4370,1,4,3458.4985,3150,1,3
191236f446be59f16cf0a9878e374319,0,0,0,0,0,0,0,0
95dfe3c459dbc1672613c2afa17dd1cb,0,0,0,0,0,0,0,0
3e5dd7efc9cc8fbf390734e6818b47ac,0,0,0,0,69000,31500,2,1
